,dif_min,temporada_alta,atraso_15,periodo_dia
57307,-3.0,0,0,mañana
57308,4.0,0,0,mañana
57309,-4.0,0,0,mañana
57310,25.0,0,1,mañana
57311,-4.0,0,0,mañana
57312,23.0,0,1,mañana
57313,0.0,0,0,mañana
57314,15.0,0,0,mañana
57315,17.0,0,1,mañana
57316,7.0,0,0,tarde
57317,68.0,0,1,tarde
57318,18.0,0,1,tarde
57319,0.0,0,0,tarde
57320,3.0,0,0,tarde
57321,-1.0,0,0,tarde
57322,22.0,0,1,tarde
57323,32.0,0,1,tarde
57324,14.0,0,0,tarde
57325,2.0,0,0,tarde
57326,1.0,0,0,tarde
57327,11.0,0,0,tarde
57328,10.0,0,0,tarde
57329,2.0,0,0,tarde
57330,7.0,0,0,tarde
57331,19.0,0,1,tarde
57332,3.0,0,0,tarde
57333,2.0,0,0,tarde
57334,48.0,0,1,tarde
57335,11.0,0,0,tarde
57336,7.0,0,0,tarde
57337,46.0,0,1,tarde
57338,4.0,0,0,tarde
57339,0.0,0,0,tarde
57340,100.0,0,1,tarde
57341,2.0,0,0,tarde
57342,2.0,0,0,tarde
57343,4.0,0,0,tarde
57344,8.0,0,0,tarde
57345,13.0,0,0,tarde
57346,4.0,0,0,mañana
57347,-3.0,0,0,mañana
57348,-3.0,0,0,mañana
57349,-3.0,0,0,mañana
57350,7.0,0,0,mañana
57351,11.0,0,0,mañana
57352,-1.0,0,0,mañana
57353,6.0,0,0,mañana
57354,1.0,0,0,mañana
57355,-5.0,0,0,mañana
57356,2.0,0,0,mañana
57357,8.0,0,0,mañana
57358,-2.0,0,0,mañana
57359,0.0,0,0,mañana
57360,-4.0,0,0,mañana
57361,-5.0,0,0,mañana
57362,-5.0,0,0,mañana
57363,8.0,0,0,mañana
57364,7.0,0,0,mañana
57365,-3.0,0,0,mañana
57366,33.0,0,1,mañana
57367,2.0,0,0,mañana
57368,3.0,0,0,mañana
57369,17.0,0,1,mañana
57370,-1.0,0,0,mañana
57371,0.0,0,0,mañana
57372,-4.0,0,0,tarde
57373,4.0,0,0,tarde
57374,-4.0,0,0,tarde
57375,3.0,0,0,tarde
57376,-3.0,0,0,tarde
57377,3.0,0,0,noche
57378,6.0,0,0,tarde
57379,-1.0,0,0,noche
57380,-2.0,0,0,tarde
57381,-2.0,0,0,noche
57382,-3.0,0,0,tarde
57383,5.0,0,0,noche
57384,13.0,0,0,tarde
57385,-2.0,0,0,tarde
57386,2.0,0,0,noche
57387,5.0,0,0,noche
57388,21.0,0,1,tarde
57389,17.0,0,1,noche
57390,12.0,0,0,tarde
57391,4.0,0,0,noche
57392,58.0,0,1,noche
57393,10.0,0,0,tarde
57394,10.0,0,0,tarde
57395,25.0,0,1,tarde
57396,-1.0,0,0,noche
57397,10.0,0,0,noche
57398,18.0,0,1,tarde
57399,17.0,0,1,tarde
57400,12.0,0,0,tarde
57401,27.0,0,1,noche
57402,12.0,0,0,noche
57403,-1.0,0,0,tarde
57404,9.0,0,0,tarde
57405,88.0,0,1,tarde
57406,30.0,0,1,noche
57407,25.0,0,1,mañana
57408,-3.0,0,0,mañana
57409,5.0,0,0,mañana
57410,-13.0,0,0,mañana
57411,-2.0,0,0,mañana
57412,-2.0,0,0,mañana
57413,-2.0,0,0,mañana
57414,0.0,0,0,mañana
57415,-2.0,0,0,mañana
57416,-3.0,0,0,mañana
57417,-2.0,0,0,mañana
57418,-3.0,0,0,mañana
57419,0.0,0,0,mañana
57420,0.0,0,0,mañana
57421,1.0,0,0,mañana
57422,-3.0,0,0,mañana
57423,2.0,0,0,mañana
57424,-3.0,0,0,mañana
57425,-2.0,0,0,mañana
57426,3.0,0,0,mañana
57427,4.0,0,0,mañana
57428,-1.0,0,0,mañana
57429,-1.0,0,0,mañana
57430,6.0,0,0,mañana
57431,-3.0,0,0,mañana
57432,-2.0,0,0,mañana
57433,-3.0,0,0,mañana
57434,12.0,0,0,mañana
57435,-5.0,0,0,mañana
57436,-7.0,0,0,mañana
57437,-1.0,0,0,mañana
57438,22.0,0,1,mañana
57439,-1.0,0,0,mañana
57440,40.0,0,1,mañana
57441,0.0,0,0,mañana
57442,75.0,0,1,mañana
57443,1.0,0,0,mañana
57444,1.0,0,0,mañana
57445,12.0,0,0,tarde
57446,-4.0,0,0,mañana
57447,7.0,0,0,mañana
57448,-1.0,0,0,mañana
57449,-3.0,0,0,mañana
57450,-5.0,0,0,tarde
57451,5.0,0,0,mañana
57452,0.0,0,0,mañana
57453,-2.0,0,0,mañana
57454,-8.0,0,0,mañana
57455,-7.0,0,0,tarde
57456,4.0,0,0,mañana
57457,25.0,0,1,mañana
57458,-5.0,0,0,mañana
57459,-2.0,0,0,mañana
57460,4.0,0,0,tarde
57461,38.0,0,1,mañana
57462,-5.0,0,0,tarde
57463,4.0,0,0,tarde
57464,15.0,0,0,tarde
57465,-12.0,0,0,tarde
57466,-4.0,0,0,tarde
57467,-2.0,0,0,mañana
57468,-2.0,0,0,mañana
57469,-7.0,0,0,tarde
57470,-6.0,0,0,mañana
57471,3.0,0,0,mañana
57472,-5.0,0,0,tarde
57473,-2.0,0,0,mañana
57474,6.0,0,0,mañana
57475,-4.0,0,0,tarde
57476,6.0,0,0,mañana
57477,-1.0,0,0,mañana
57478,-5.0,0,0,tarde
57479,3.0,0,0,tarde
57480,-7.0,0,0,tarde
57481,0.0,0,0,tarde
57482,11.0,0,0,tarde
57483,9.0,0,0,tarde
57484,2.0,0,0,tarde
57485,0.0,0,0,tarde
57486,51.0,0,1,tarde
57487,1.0,0,0,tarde
57488,21.0,0,1,tarde
57489,6.0,0,0,tarde
57490,-1.0,0,0,tarde
57491,-1.0,0,0,tarde
57492,0.0,0,0,tarde
57493,40.0,0,1,tarde
57494,-1.0,0,0,tarde
57495,2.0,0,0,tarde
57496,10.0,0,0,tarde
57497,17.0,0,1,tarde
57498,8.0,0,0,tarde
57499,-1.0,0,0,tarde
57500,-3.0,0,0,tarde
57501,-2.0,0,0,tarde
57502,-5.0,0,0,tarde
57503,13.0,0,0,tarde
57504,35.0,0,1,tarde
57505,3.0,0,0,tarde
57506,-3.0,0,0,tarde
57507,0.0,0,0,tarde
57508,15.0,0,0,tarde
57509,40.0,0,1,tarde
57510,3.0,0,0,tarde
57511,8.0,0,0,tarde
57512,-5.0,0,0,tarde
57513,6.0,0,0,tarde
57514,0.0,0,0,tarde
57515,-1.0,0,0,tarde
57516,37.0,0,1,tarde
57517,6.0,0,0,tarde
57518,38.0,0,1,tarde
57519,0.0,0,0,tarde
57520,10.0,0,0,tarde
57521,15.0,0,0,tarde
57522,7.0,0,0,tarde
57523,17.0,0,1,tarde
57524,9.0,0,0,tarde
57525,6.0,0,0,tarde
57526,0.0,0,0,tarde
57527,21.0,0,1,tarde
57528,0.0,0,0,tarde
57529,-1.0,0,0,tarde
57530,11.0,0,0,tarde
57531,15.0,0,0,tarde
57532,10.0,0,0,tarde
57533,14.0,0,0,tarde
57534,-1.0,0,0,tarde
57535,1.0,0,0,tarde
57536,29.0,0,1,tarde
57537,9.0,0,0,tarde
57538,-9.0,0,0,tarde
57539,14.0,0,0,tarde
57540,11.0,0,0,tarde
57541,24.0,0,1,tarde
57542,16.0,0,1,tarde
57543,14.0,0,0,tarde
57544,-4.0,0,0,tarde
57545,5.0,0,0,tarde
57546,16.0,0,1,tarde
57547,4.0,0,0,tarde
57548,8.0,0,0,tarde
57549,-4.0,0,0,noche
57550,24.0,0,1,tarde
57551,-7.0,0,0,noche
57552,21.0,0,1,tarde
57553,-6.0,0,0,noche
57554,0.0,0,0,tarde
57555,-8.0,0,0,noche
57556,-2.0,0,0,mañana
57557,4.0,0,0,mañana
57558,31.0,0,1,mañana
57559,7.0,0,0,mañana
57560,-2.0,0,0,mañana
57561,-2.0,0,0,mañana
57562,-1.0,0,0,mañana
57563,-1.0,0,0,mañana
57564,-1.0,0,0,mañana
57565,13.0,0,0,mañana
57566,3.0,0,0,mañana
57567,-1.0,0,0,mañana
57568,17.0,0,1,mañana
57569,-2.0,0,0,mañana
57570,-2.0,0,0,mañana
57571,-4.0,0,0,mañana
57572,4.0,0,0,mañana
57573,8.0,0,0,mañana
57574,1.0,0,0,mañana
57575,-2.0,0,0,mañana
57576,12.0,0,0,mañana
57577,4.0,0,0,mañana
57578,-10.0,0,0,mañana
57579,7.0,0,0,mañana
57580,4.0,0,0,mañana
57581,0.0,0,0,mañana
57582,-1.0,0,0,mañana
57583,37.0,0,1,mañana
57584,-2.0,0,0,mañana
57585,3.0,0,0,mañana
57586,-1.0,0,0,mañana
57587,9.0,0,0,mañana
57588,6.0,0,0,mañana
57589,25.0,0,1,mañana
57590,5.0,0,0,mañana
57591,23.0,0,1,mañana
57592,-8.0,0,0,mañana
57593,25.0,0,1,mañana
57594,-1.0,0,0,mañana
57595,0.0,0,0,mañana
57596,5.0,0,0,mañana
57597,0.0,0,0,mañana
57598,20.0,0,1,mañana
57599,3.0,0,0,mañana
57600,5.0,0,0,mañana
57601,-6.0,0,0,mañana
57602,-2.0,0,0,mañana
57603,1.0,0,0,mañana
57604,7.0,0,0,mañana
57605,14.0,0,0,mañana
57606,-5.0,0,0,mañana
57607,-4.0,0,0,mañana
57608,5.0,0,0,mañana
57609,-3.0,0,0,mañana
57610,36.0,0,1,mañana
57611,11.0,0,0,mañana
57612,7.0,0,0,mañana
57613,4.0,0,0,mañana
57614,37.0,0,1,mañana
57615,2.0,0,0,mañana
57616,28.0,0,1,mañana
57617,16.0,0,1,mañana
57618,9.0,0,0,mañana
57619,19.0,0,1,mañana
57620,12.0,0,0,tarde
57621,-3.0,0,0,tarde
57622,38.0,0,1,tarde
57623,-8.0,0,0,tarde
57624,0.0,0,0,tarde
57625,37.0,0,1,tarde
57626,-3.0,0,0,tarde
57627,20.0,0,1,tarde
57628,11.0,0,0,tarde
57629,1.0,0,0,tarde
57630,10.0,0,0,tarde
57631,17.0,0,1,tarde
57632,3.0,0,0,tarde
57633,7.0,0,0,tarde
57634,-5.0,0,0,tarde
57635,1.0,0,0,tarde
57636,-7.0,0,0,tarde
57637,-4.0,0,0,mañana
57638,-1.0,0,0,mañana
57639,16.0,0,1,tarde
57640,-1.0,0,0,tarde
57641,1.0,0,0,tarde
57642,7.0,0,0,tarde
57643,1.0,0,0,tarde
57644,-11.0,0,0,mañana
57645,6.0,0,0,mañana
57646,4.0,0,0,tarde
57647,-2.0,0,0,tarde
57648,1.0,0,0,tarde
57649,1.0,0,0,tarde
57650,11.0,0,0,mañana
57651,1.0,0,0,tarde
57652,0.0,0,0,tarde
57653,-1.0,0,0,tarde
57654,-3.0,0,0,tarde
57655,18.0,0,1,tarde
57656,1.0,0,0,tarde
57657,20.0,0,1,tarde
57658,0.0,0,0,tarde
57659,7.0,0,0,tarde
57660,1.0,0,0,tarde
57661,24.0,0,1,tarde
57662,-1.0,0,0,tarde
57663,-2.0,0,0,tarde
57664,8.0,0,0,tarde
57665,5.0,0,0,tarde
57666,14.0,0,0,tarde
57667,3.0,0,0,tarde
57668,1.0,0,0,tarde
57669,-2.0,0,0,tarde
57670,4.0,0,0,tarde
57671,-4.0,0,0,tarde
57672,9.0,0,0,tarde
57673,4.0,0,0,tarde
57674,-2.0,0,0,tarde
57675,5.0,0,0,tarde
57676,13.0,0,0,tarde
57677,14.0,0,0,tarde
57678,-1.0,0,0,noche
57679,3.0,0,0,noche
57680,5.0,0,0,tarde
57681,23.0,0,1,tarde
57682,0.0,0,0,noche
57683,9.0,0,0,noche
57684,-1.0,0,0,tarde
57685,7.0,0,0,tarde
57686,33.0,0,1,noche
57687,-1.0,0,0,tarde
57688,9.0,0,0,tarde
57689,20.0,0,1,tarde
57690,-5.0,0,0,noche
57691,38.0,0,1,tarde
57692,22.0,0,1,tarde
57693,12.0,0,0,tarde
57694,18.0,0,1,noche
57695,3.0,0,0,tarde
57696,2.0,0,0,noche
57697,13.0,0,0,noche
57698,2.0,0,0,noche
57699,17.0,0,1,noche
57700,-3.0,0,0,mañana
57701,-14.0,0,0,noche
57702,8.0,0,0,mañana
57703,0.0,0,0,mañana
57704,-2.0,0,0,noche
57705,3.0,0,0,noche
57706,2.0,0,0,mañana
57707,0.0,0,0,noche
57708,3.0,0,0,mañana
57709,-1.0,0,0,mañana
57710,-2.0,0,0,noche
57711,4.0,0,0,mañana
57712,15.0,0,0,mañana
57713,5.0,0,0,noche
57714,6.0,0,0,mañana
57715,-5.0,0,0,mañana
57716,-2.0,0,0,noche
57717,-1.0,0,0,mañana
57718,12.0,0,0,mañana
57719,-3.0,0,0,noche
57720,8.0,0,0,mañana
57721,-6.0,0,0,mañana
57722,2.0,0,0,noche
57723,12.0,0,0,mañana
57724,3.0,0,0,mañana
57725,-2.0,0,0,noche
57726,0.0,0,0,mañana
57727,0.0,0,0,mañana
57728,3.0,0,0,mañana
57729,-1.0,0,0,mañana
57730,7.0,0,0,mañana
57731,-3.0,0,0,mañana
57732,34.0,0,1,mañana
57733,0.0,0,0,mañana
57734,4.0,0,0,mañana
57735,6.0,0,0,mañana
57736,3.0,0,0,tarde
57737,35.0,0,1,mañana
57738,9.0,0,0,mañana
57739,-2.0,0,0,mañana
57740,4.0,0,0,mañana
57741,13.0,0,0,tarde
57742,5.0,0,0,mañana
57743,29.0,0,1,mañana
57744,15.0,0,0,mañana
57745,6.0,0,0,mañana
57746,14.0,0,0,tarde
57747,14.0,0,0,mañana
57748,-1.0,0,0,mañana
57749,9.0,0,0,mañana
57750,1.0,0,0,mañana
57751,26.0,0,1,tarde
57752,14.0,0,0,mañana
57753,1.0,0,0,mañana
57754,-2.0,0,0,mañana
57755,22.0,0,1,mañana
57756,-1.0,0,0,tarde
57757,4.0,0,0,tarde
57758,40.0,0,1,tarde
57759,-3.0,0,0,tarde
57760,-1.0,0,0,tarde
57761,117.0,0,1,tarde
57762,6.0,0,0,tarde
57763,4.0,0,0,tarde
57764,4.0,0,0,tarde
57765,0.0,0,0,tarde
57766,-2.0,0,0,tarde
57767,-2.0,0,0,tarde
57768,7.0,0,0,tarde
57769,9.0,0,0,tarde
57770,30.0,0,1,tarde
57771,2.0,0,0,tarde
57772,20.0,0,1,tarde
57773,21.0,0,1,tarde
57774,4.0,0,0,tarde
57775,28.0,0,1,tarde
57776,40.0,0,1,tarde
57777,-2.0,0,0,tarde
57778,24.0,0,1,tarde
57779,10.0,0,0,tarde
57780,27.0,0,1,tarde
57781,85.0,0,1,tarde
57782,3.0,0,0,tarde
57783,4.0,0,0,tarde
57784,17.0,0,1,tarde
57785,34.0,0,1,tarde
57786,8.0,0,0,tarde
57787,15.0,0,0,tarde
57788,5.0,0,0,tarde
57789,-3.0,0,0,tarde
57790,7.0,0,0,noche
57791,1.0,0,0,noche
57792,104.0,0,1,noche
57793,-2.0,0,0,noche
57794,10.0,0,0,noche
57795,-3.0,0,0,noche
57796,43.0,0,1,noche
57797,0.0,0,0,noche
57798,18.0,0,1,noche
57799,3.0,0,0,noche
57800,10.0,0,0,noche
57801,17.0,0,1,noche
57802,-2.0,0,0,noche
57803,-2.0,0,0,noche
57804,45.0,0,1,noche
57805,9.0,0,0,noche
57806,3.0,0,0,noche
57807,-2.0,0,0,noche
57808,-1.0,0,0,noche
57809,-5.0,0,0,mañana
57810,-5.0,0,0,mañana
57811,7.0,0,0,mañana
57812,0.0,0,0,mañana
57813,3.0,0,0,mañana
57814,0.0,0,0,noche
57815,10.0,0,0,noche
57816,-4.0,0,0,mañana
57817,-5.0,0,0,mañana
57818,10.0,0,0,mañana
57819,0.0,0,0,mañana
57820,-2.0,0,0,mañana
57821,2.0,0,0,noche
57822,10.0,0,0,noche
57823,-5.0,0,0,mañana
57824,6.0,0,0,mañana
57825,-3.0,0,0,mañana
57826,13.0,0,0,mañana
57827,-5.0,0,0,mañana
57828,1.0,0,0,noche
57829,-1.0,0,0,noche
57830,1.0,0,0,mañana
57831,-2.0,0,0,mañana
57832,-3.0,0,0,mañana
57833,1.0,0,0,mañana
57834,-3.0,0,0,mañana
57835,-4.0,0,0,noche
57836,3.0,0,0,noche
57837,-2.0,0,0,mañana
57838,-1.0,0,0,mañana
57839,4.0,0,0,mañana
57840,1.0,0,0,mañana
57841,-3.0,0,0,mañana
57842,6.0,0,0,mañana
57843,22.0,0,1,mañana
57844,2.0,0,0,mañana
57845,12.0,0,0,mañana
57846,0.0,0,0,mañana
57847,-3.0,0,0,mañana
57848,11.0,0,0,tarde
57849,-3.0,0,0,mañana
57850,15.0,0,0,mañana
57851,-1.0,0,0,mañana
57852,10.0,0,0,mañana
57853,4.0,0,0,mañana
57854,2.0,0,0,mañana
57855,13.0,0,0,tarde
57856,6.0,0,0,mañana
57857,20.0,0,1,mañana
57858,-2.0,0,0,mañana
57859,5.0,0,0,mañana
57860,71.0,0,1,mañana
57861,10.0,0,0,mañana
57862,5.0,0,0,tarde
57863,1.0,0,0,mañana
57864,2.0,0,0,mañana
57865,3.0,0,0,mañana
57866,0.0,0,0,mañana
57867,26.0,0,1,mañana
57868,-2.0,0,0,tarde
57869,83.0,0,1,noche
57870,7.0,0,0,tarde
57871,-5.0,0,0,noche
57872,-1.0,0,0,tarde
57873,1.0,0,0,noche
57874,22.0,0,1,tarde
57875,-1.0,0,0,noche
57876,-2.0,0,0,noche
57877,-1.0,0,0,noche
57878,15.0,0,0,noche
57879,18.0,0,1,noche
57880,5.0,0,0,noche
57881,6.0,0,0,noche
57882,65.0,0,1,noche
57883,9.0,0,0,noche
57884,-2.0,0,0,noche
57885,14.0,0,0,noche
57886,9.0,0,0,noche
57887,-6.0,0,0,noche
57888,-1.0,0,0,noche
57889,-7.0,0,0,noche
57890,12.0,0,0,noche
57891,17.0,0,1,noche
57892,0.0,0,0,noche
57893,-10.0,0,0,noche
57894,-7.0,0,0,noche
57895,1.0,0,0,noche
57896,-4.0,0,0,noche
57897,15.0,0,0,noche
57898,0.0,0,0,mañana
57899,-9.0,0,0,mañana
57900,45.0,0,1,mañana
57901,-3.0,0,0,mañana
57902,2.0,0,0,mañana
57903,31.0,0,1,mañana
57904,80.0,0,1,mañana
57905,0.0,0,0,mañana
57906,1.0,0,0,mañana
57907,0.0,0,0,mañana
57908,-3.0,0,0,mañana
57909,-6.0,0,0,mañana
57910,2.0,0,0,mañana
57911,0.0,0,0,mañana
57912,-6.0,0,0,mañana
57913,-4.0,0,0,mañana
57914,16.0,0,1,mañana
57915,-1.0,0,0,mañana
57916,2.0,0,0,mañana
57917,-2.0,0,0,mañana
57918,-8.0,0,0,mañana
57919,-4.0,0,0,mañana
57920,1.0,0,0,mañana
57921,21.0,0,1,mañana
57922,1.0,0,0,mañana
57923,-3.0,0,0,mañana
57924,-2.0,0,0,mañana
57925,2.0,0,0,mañana
57926,5.0,0,0,mañana
57927,9.0,0,0,mañana
57928,11.0,0,0,noche
57929,24.0,0,1,noche
57930,0.0,0,0,noche
57931,67.0,0,1,noche
57932,15.0,0,0,noche
57933,42.0,0,1,noche
57934,17.0,0,1,noche
57935,9.0,0,0,noche
57936,79.0,0,1,noche
57937,9.0,0,0,noche
57938,4.0,0,0,noche
57939,20.0,0,1,noche
57940,117.0,0,1,noche
57941,4.0,0,0,noche
57942,3.0,0,0,noche
57943,9.0,0,0,noche
57944,20.0,0,1,noche
57945,1.0,0,0,tarde
57946,5.0,0,0,tarde
57947,12.0,0,0,tarde
57948,17.0,0,1,tarde
57949,5.0,0,0,tarde
57950,101.0,0,1,tarde
57951,2.0,0,0,tarde
57952,0.0,0,0,tarde
57953,16.0,0,1,tarde
57954,61.0,0,1,tarde
57955,2.0,0,0,tarde
57956,5.0,0,0,tarde
57957,12.0,0,0,tarde
57958,8.0,0,0,tarde
57959,0.0,0,0,tarde
57960,17.0,0,1,tarde
57961,29.0,0,1,tarde
57962,17.0,0,1,tarde
57963,1.0,0,0,tarde
57964,14.0,0,0,tarde
57965,33.0,0,1,tarde
57966,1.0,0,0,tarde
57967,5.0,0,0,tarde
57968,79.0,0,1,tarde
57969,3.0,0,0,tarde
57970,-1.0,0,0,tarde
57971,47.0,0,1,tarde
57972,6.0,0,0,tarde
57973,3.0,0,0,tarde
57974,7.0,0,0,tarde
57975,-2.0,0,0,tarde
57976,11.0,0,0,tarde
57977,6.0,0,0,tarde
57978,10.0,0,0,tarde
57979,52.0,0,1,tarde
57980,7.0,0,0,tarde
57981,4.0,0,0,tarde
57982,5.0,0,0,tarde
57983,16.0,0,1,tarde
57984,14.0,0,0,tarde
57985,28.0,0,1,tarde
57986,0.0,0,0,tarde
57987,15.0,0,0,tarde
57988,10.0,0,0,tarde
57989,26.0,0,1,tarde
57990,16.0,0,1,tarde
57991,15.0,0,0,tarde
57992,13.0,0,0,tarde
57993,5.0,0,0,tarde
57994,10.0,0,0,tarde
57995,6.0,0,0,tarde
57996,1.0,0,0,tarde
57997,19.0,0,1,tarde
57998,3.0,0,0,tarde
57999,9.0,0,0,tarde
58000,6.0,0,0,tarde
58001,-2.0,0,0,tarde
58002,-4.0,0,0,tarde
58003,9.0,0,0,tarde
58004,13.0,0,0,tarde
58005,-7.0,0,0,tarde
58006,-2.0,0,0,tarde
58007,-1.0,0,0,tarde
58008,-1.0,0,0,tarde
58009,32.0,0,1,tarde
58010,99.0,0,1,tarde
58011,0.0,0,0,tarde
58012,-2.0,0,0,tarde
58013,1.0,0,0,tarde
58014,41.0,0,1,tarde
58015,10.0,0,0,tarde
58016,-2.0,0,0,tarde
58017,3.0,0,0,tarde
58018,-4.0,0,0,tarde
58019,17.0,0,1,tarde
58020,12.0,0,0,tarde
58021,27.0,0,1,tarde
58022,14.0,0,0,tarde
58023,20.0,0,1,tarde
58024,49.0,0,1,tarde
58025,0.0,0,0,tarde
58026,104.0,0,1,tarde
58027,11.0,0,0,tarde
58028,-2.0,0,0,tarde
58029,53.0,0,1,tarde
58030,7.0,0,0,tarde
58031,-3.0,0,0,tarde
58032,21.0,0,1,tarde
58033,24.0,0,1,tarde
58034,11.0,0,0,tarde
58035,23.0,0,1,tarde
58036,8.0,0,0,tarde
58037,-1.0,0,0,tarde
58038,25.0,0,1,tarde
58039,17.0,0,1,tarde
58040,0.0,0,0,tarde
58041,4.0,0,0,tarde
58042,21.0,0,1,tarde
58043,10.0,0,0,mañana
58044,12.0,0,0,tarde
58045,8.0,0,0,mañana
58046,3.0,0,0,mañana
58047,12.0,0,0,mañana
58048,14.0,0,0,mañana
58049,-1.0,0,0,noche
58050,13.0,0,0,noche
58051,46.0,0,1,noche
58052,51.0,0,1,noche
58053,6.0,0,0,noche
58054,12.0,0,0,noche
58055,13.0,0,0,noche
58056,43.0,0,1,noche
58057,0.0,0,0,tarde
58058,-2.0,0,0,tarde
58059,8.0,0,0,tarde
58060,-3.0,0,0,tarde
58061,-3.0,0,0,tarde
58062,31.0,0,1,tarde
58063,-2.0,0,0,tarde
58064,10.0,0,0,tarde
58065,4.0,0,0,tarde
58066,9.0,0,0,tarde
58067,4.0,0,0,tarde
58068,-1.0,0,0,tarde
58069,0.0,0,0,tarde
58070,10.0,0,0,tarde
58071,10.0,0,0,tarde
58072,0.0,0,0,tarde
58073,12.0,0,0,tarde
58074,29.0,0,1,tarde
58075,4.0,0,0,tarde
58076,21.0,0,1,tarde
58077,0.0,0,0,tarde
58078,-1.0,0,0,tarde
58079,10.0,0,0,tarde
58080,-1.0,0,0,tarde
58081,9.0,0,0,tarde
58082,-3.0,0,0,tarde
58083,3.0,0,0,tarde
58084,7.0,0,0,tarde
58085,0.0,0,0,tarde
58086,16.0,0,1,tarde
58087,8.0,0,0,mañana
58088,-1.0,0,0,mañana
58089,2.0,0,0,mañana
58090,-5.0,0,0,mañana
58091,4.0,0,0,mañana
58092,33.0,0,1,mañana
58093,6.0,0,0,mañana
58094,-1.0,0,0,mañana
58095,6.0,0,0,mañana
58096,5.0,0,0,mañana
58097,0.0,0,0,mañana
58098,-3.0,0,0,mañana
58099,1.0,0,0,mañana
58100,-1.0,0,0,mañana
58101,17.0,0,1,mañana
58102,-3.0,0,0,mañana
58103,1.0,0,0,mañana
58104,-4.0,0,0,mañana
58105,-1.0,0,0,mañana
58106,-1.0,0,0,mañana
58107,-6.0,0,0,mañana
58108,-2.0,0,0,mañana
58109,-6.0,0,0,mañana
58110,2.0,0,0,mañana
58111,6.0,0,0,mañana
58112,8.0,0,0,mañana
58113,16.0,0,1,mañana
58114,2.0,0,0,mañana
58115,8.0,0,0,mañana
58116,60.0,0,1,mañana
58117,10.0,0,0,noche
58118,46.0,0,1,noche
58119,-2.0,0,0,noche
58120,-2.0,0,0,noche
58121,29.0,0,1,noche
58122,27.0,0,1,noche
58123,28.0,0,1,noche
58124,10.0,0,0,noche
58125,20.0,0,1,noche
58126,42.0,0,1,tarde
58127,0.0,0,0,mañana
58128,8.0,0,0,mañana
58129,1.0,0,0,mañana
58130,6.0,0,0,mañana
58131,3.0,0,0,mañana
58132,3.0,0,0,mañana
58133,1.0,0,0,tarde
58134,-1.0,0,0,mañana
58135,12.0,0,0,tarde
58136,0.0,0,0,mañana
58137,-1.0,0,0,tarde
58138,7.0,0,0,mañana
58139,7.0,0,0,tarde
58140,20.0,0,1,mañana
58141,-1.0,0,0,mañana
58142,7.0,0,0,mañana
58143,6.0,0,0,mañana
58144,15.0,0,0,tarde
58145,5.0,0,0,tarde
58146,13.0,0,0,tarde
58147,-3.0,0,0,tarde
58148,11.0,0,0,tarde
58149,10.0,0,0,tarde
58150,29.0,0,1,tarde
58151,70.0,0,1,tarde
58152,0.0,0,0,tarde
58153,0.0,0,0,tarde
58154,13.0,0,0,tarde
58155,2.0,0,0,tarde
58156,18.0,0,1,tarde
58157,14.0,0,0,tarde
58158,11.0,0,0,tarde
58159,24.0,0,1,tarde
58160,2.0,0,0,tarde
58161,36.0,0,1,tarde
58162,5.0,0,0,tarde
58163,22.0,0,1,tarde
58164,24.0,0,1,tarde
58165,3.0,0,0,tarde
58166,5.0,0,0,tarde
58167,9.0,0,0,tarde
58168,15.0,0,0,tarde
58169,16.0,0,1,tarde
58170,14.0,0,0,tarde
58171,19.0,0,1,tarde
58172,24.0,0,1,tarde
58173,15.0,0,0,tarde
58174,46.0,0,1,tarde
58175,18.0,0,1,tarde
58176,10.0,0,0,tarde
58177,27.0,0,1,tarde
58178,-1.0,0,0,tarde
58179,1.0,0,0,noche
58180,122.0,0,1,noche
58181,27.0,0,1,noche
58182,3.0,0,0,noche
58183,7.0,0,0,noche
58184,1.0,0,0,noche
58185,11.0,0,0,noche
58186,1.0,0,0,noche
58187,11.0,0,0,noche
58188,20.0,0,1,noche
58189,33.0,0,1,noche
58190,14.0,0,0,noche
58191,13.0,0,0,noche
58192,9.0,0,0,mañana
58193,14.0,0,0,noche
58194,-1.0,0,0,noche
58195,14.0,0,0,noche
58196,12.0,0,0,mañana
58197,15.0,0,0,noche
58198,-1.0,0,0,noche
58199,13.0,0,0,noche
58200,2.0,0,0,noche
58201,-4.0,0,0,noche
58202,5.0,0,0,noche
58203,5.0,0,0,mañana
58204,1.0,0,0,noche
58205,-4.0,0,0,noche
58206,4.0,0,0,noche
58207,110.0,0,1,noche
58208,31.0,0,1,noche
58209,32.0,0,1,noche
58210,6.0,0,0,noche
58211,32.0,0,1,noche
58212,18.0,0,1,noche
58213,5.0,0,0,noche
58214,4.0,0,0,noche
58215,1.0,0,0,noche
58216,6.0,0,0,noche
58217,34.0,0,1,noche
58218,29.0,0,1,noche
58219,9.0,0,0,noche
58220,25.0,0,1,noche
58221,21.0,0,1,noche
58222,5.0,0,0,noche
58223,3.0,0,0,noche
58224,6.0,0,0,noche
58225,4.0,0,0,noche
58226,11.0,0,0,noche
58227,26.0,0,1,noche
58228,4.0,0,0,mañana
58229,-1.0,0,0,mañana
58230,-1.0,0,0,mañana
58231,0.0,0,0,mañana
58232,2.0,0,0,mañana
